timestamp,artist,track,ms_played,date,year,month,day,minutes_played
2025-02-05 19:47:00,Taylor Swift,The Smallest Man Who Ever Lived,48186,2025-02-05,2025,2,5,8.031
2025-02-05 20:00:00,America,Ventura Highway,211680,2025-02-05,2025,2,5,35.28
2025-02-05 20:03:00,Looking Glass,Brandy (You're a Fine Girl),186826,2025-02-05,2025,2,5,31.137666666666668
2025-02-05 20:08:00,A Flock Of Seagulls,I Ran (So Far Away),308933,2025-02-05,2025,2,5,51.48883333333333
2025-02-05 20:11:00,Matthew Wilder,Break My Stride,184480,2025-02-05,2025,2,5,30.746666666666663
2025-02-05 20:16:00,Tears For Fears,"Head Over Heels - Dave Bascombe 7"" N.Mix",257315,2025-02-05,2025,2,5,42.88583333333333
2025-02-05 20:20:00,Carly Simon,You're So Vain,258411,2025-02-05,2025,2,5,43.0685
2025-02-05 20:23:00,Seals and Crofts,Summer Breeze,205480,2025-02-05,2025,2,5,34.24666666666667
2025-02-05 20:26:00,Glen Campbell,Southern Nights,180026,2025-02-05,2025,2,5,30.00433333333333
2025-02-05 20:30:00,Fleetwood Mac,Everywhere,222733,2025-02-05,2025,2,5,37.122166666666665
2025-02-05 20:34:00,Billy Joel,Only the Good Die Young,235560,2025-02-05,2025,2,5,39.26
2025-02-06 23:04:00,Eagles,Hotel California - 2013 Remaster,112278,2025-02-06,2025,2,6,18.713
2025-02-08 21:02:00,Pitbull,Time of Our Lives,33820,2025-02-08,2025,2,8,5.636666666666667
2025-02-08 21:07:00,Pitbull,Hotel Room Service,237640,2025-02-08,2025,2,8,39.60666666666667
2025-02-08 21:11:00,Pitbull,Hotel Room Service,237640,2025-02-08,2025,2,8,39.60666666666667
2025-02-08 21:16:00,Calvin Harris,Outside (feat. Ellie Goulding),227266,2025-02-08,2025,2,8,37.87766666666667
2025-02-08 21:20:00,Troy,Bet On It,198320,2025-02-08,2025,2,8,33.053333333333335
2025-02-08 23:02:00,Demi Lovato,This Is Me,161690,2025-02-08,2025,2,8,26.94833333333333
2025-02-08 23:06:00,Ariana Grande,pov,219240,2025-02-08,2025,2,8,36.54
2025-02-08 23:10:00,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),215466,2025-02-08,2025,2,8,35.911
2025-02-08 23:15:00,The 1975,About You,326490,2025-02-08,2025,2,8,54.415
2025-02-08 23:18:00,Tate McRae,exes,159400,2025-02-08,2025,2,8,26.566666666666663
2025-02-08 23:21:00,Tate McRae,exes,159400,2025-02-08,2025,2,8,26.566666666666663
2025-02-08 23:23:00,Daryl Hall & John Oates,Rich Girl,142829,2025-02-08,2025,2,8,23.80483333333333
2025-02-08 23:26:00,Tate McRae,exes,159400,2025-02-08,2025,2,8,26.566666666666663
2025-02-08 23:29:00,Tate McRae,exes,159400,2025-02-08,2025,2,8,26.566666666666663
2025-02-08 23:32:00,Tate McRae,exes,159400,2025-02-08,2025,2,8,26.566666666666663
2025-02-08 23:33:00,Daryl Hall & John Oates,Rich Girl,41799,2025-02-08,2025,2,8,6.9665
2025-02-08 23:35:00,Tate McRae,greedy,131872,2025-02-08,2025,2,8,21.978666666666665
2025-02-09 06:08:00,Kanye West,Heartless,143630,2025-02-09,2025,2,9,23.938333333333333
2025-02-11 02:06:00,Hozier,Dinner & Diatribes,72730,2025-02-11,2025,2,11,12.121666666666666
2025-02-11 02:08:00,Hozier,Nobody,37480,2025-02-11,2025,2,11,6.246666666666667
2025-02-14 21:13:00,Gotye,Somebody That I Used To Know,69610,2025-02-14,2025,2,14,11.601666666666668
2025-02-14 21:17:00,SZA,Open Arms (just SZA),215871,2025-02-14,2025,2,14,35.9785
2025-02-14 21:20:00,SZA,Special,158840,2025-02-14,2025,2,14,26.473333333333333
2025-02-14 21:26:00,Kendrick Lamar,euphoria,383639,2025-02-14,2025,2,14,63.93983333333333
2025-02-14 21:35:00,Kendrick Lamar,euphoria,383639,2025-02-14,2025,2,14,63.93983333333333
2025-02-14 21:37:00,SZA,No More Hiding,162662,2025-02-14,2025,2,14,27.110333333333333
2025-02-14 21:40:00,SZA,Chill Baby,140637,2025-02-14,2025,2,14,23.4395
2025-02-14 21:43:00,SZA,Far,180680,2025-02-14,2025,2,14,30.113333333333333
2025-02-14 21:45:00,SZA,Blind,150720,2025-02-14,2025,2,14,25.12
2025-02-15 03:02:00,SZA,Saturn,186191,2025-02-15,2025,2,15,31.03183333333333
2025-02-15 03:03:00,SZA,Normal Girl,53218,2025-02-15,2025,2,15,8.869666666666667
2025-02-15 03:07:00,Kendrick Lamar,"All The Stars (with SZA) - From ""Black Panther: The Album""",232186,2025-02-15,2025,2,15,38.69766666666667
2025-02-15 03:13:00,Kendrick Lamar,Not Like Us,254210,2025-02-15,2025,2,15,42.36833333333333
2025-02-15 06:48:00,Fleetwood Mac,"Silver Springs - Live at Warner Brothers Studios in Burbank, CA 5/23/97",226200,2025-02-15,2025,2,15,37.7
2025-02-15 06:53:00,Taylor Swift,Foolish One (Taylor’s Version) (From The Vault),311765,2025-02-15,2025,2,15,51.96083333333333
2025-02-15 06:57:00,Taylor Swift,Speak Now (Taylor's Version),242473,2025-02-15,2025,2,15,40.41216666666666
2025-02-15 07:01:00,Taylor Swift,When Emma Falls in Love (Taylor’s Version) (From The Vault),252385,2025-02-15,2025,2,15,42.064166666666665
2025-02-15 07:06:00,Taylor Swift,Innocent (Taylor's Version),301221,2025-02-15,2025,2,15,50.2035
2025-02-15 07:12:00,Taylor Swift,Enchanted (Taylor's Version),353253,2025-02-15,2025,2,15,58.8755
2025-02-15 07:18:00,Taylor Swift,Ours (Taylor’s Version),234854,2025-02-15,2025,2,15,39.14233333333333
2025-02-15 07:22:00,Taylor Swift,Superman (Taylor’s Version),274945,2025-02-15,2025,2,15,45.82416666666666
2025-02-15 07:26:00,Taylor Swift,Better Than Revenge (Taylor's Version),220306,2025-02-15,2025,2,15,36.717666666666666
2025-02-15 07:40:00,Taylor Swift,Dear John (Taylor's Version),804028,2025-02-15,2025,2,15,134.00466666666668
2025-02-15 20:21:00,Taylor Swift,Dear John (Taylor's Version),59584,2025-02-15,2025,2,15,9.930666666666667
2025-02-15 20:28:00,Taylor Swift,Dear John (Taylor's Version),405906,2025-02-15,2025,2,15,67.651
2025-02-15 20:32:00,Taylor Swift,Haunted (Taylor's Version),245413,2025-02-15,2025,2,15,40.902166666666666
2025-02-15 20:38:00,Taylor Swift,Long Live (Taylor's Version),317960,2025-02-15,2025,2,15,52.99333333333333
2025-02-15 20:43:00,Taylor Swift,Foolish One (Taylor’s Version) (From The Vault),311765,2025-02-15,2025,2,15,51.96083333333333
2025-02-15 22:21:00,America,Ventura Highway,211680,2025-02-15,2025,2,15,35.28
2025-02-15 22:24:00,The Zombies,Time of the Season - Mono Version,214040,2025-02-15,2025,2,15,35.67333333333333
2025-02-15 22:30:00,Boston,More Than a Feeling,285133,2025-02-15,2025,2,15,47.52216666666666
2025-02-15 22:34:00,Fleetwood Mac,Gypsy - 2016 Remaster,267033,2025-02-15,2025,2,15,44.5055
2025-02-15 22:36:00,Carole King,I Feel the Earth Move,69902,2025-02-15,2025,2,15,11.650333333333334
2025-02-15 22:50:00,Jackson Browne,Running on Empty,291893,2025-02-15,2025,2,15,48.648833333333336
2025-02-16 05:13:00,Fleetwood Mac,You Make Loving Fun - 2004 Remaster,115820,2025-02-16,2025,2,16,19.30333333333333
2025-02-16 05:18:00,Fleetwood Mac,Dreams - 2004 Remaster,257800,2025-02-16,2025,2,16,42.96666666666667
2025-02-16 05:23:00,Eagles,One of These Nights - 2013 Remaster,291685,2025-02-16,2025,2,16,48.61416666666667
2025-02-16 05:26:00,Queen,Another One Bites The Dust - Remastered 2011,214653,2025-02-16,2025,2,16,35.7755
2025-02-16 05:35:00,Fleetwood Mac,Future Games,499115,2025-02-16,2025,2,16,83.18583333333333
2025-02-16 05:38:00,Black Sabbath,Paranoid - 2012 - Remaster,168405,2025-02-16,2025,2,16,28.0675
2025-02-16 05:44:00,Kanye West,Devil In A New Dress,351946,2025-02-16,2025,2,16,58.65766666666666
2025-02-16 05:47:00,Kali Uchis,telepatía,160191,2025-02-16,2025,2,16,26.6985
2025-02-16 05:51:00,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",207454,2025-02-16,2025,2,16,34.57566666666666
2025-02-16 05:56:00,Fleetwood Mac,Everywhere,222733,2025-02-16,2025,2,16,37.122166666666665
2025-02-16 06:00:00,Bee Gees,More Than A Woman,194466,2025-02-16,2025,2,16,32.411
2025-02-16 06:05:00,The Rolling Stones,Beast Of Burden - Remastered 1994,265173,2025-02-16,2025,2,16,44.1955
2025-02-16 06:11:00,Foreigner,Hot Blooded,268693,2025-02-16,2025,2,16,44.78216666666667
2025-02-16 06:17:00,Elton John,Bennie And The Jets - Remastered 2014,322548,2025-02-16,2025,2,16,53.758
2025-02-16 06:20:00,The Beatles,Something - Remastered 2009,182293,2025-02-16,2025,2,16,30.382166666666667
2025-02-16 06:22:00,Jimi Hendrix,Little Wing,145746,2025-02-16,2025,2,16,24.291
2025-02-16 06:26:00,Paramore,Still into You,216013,2025-02-16,2025,2,16,36.00216666666667
2025-02-16 06:30:00,Paramore,All I Wanted,225786,2025-02-16,2025,2,16,37.631
2025-02-16 06:33:00,GROUPLOVE,Tongue Tied,218013,2025-02-16,2025,2,16,36.3355
2025-02-16 06:37:00,MGMT,Electric Feel,229640,2025-02-16,2025,2,16,38.27333333333333
2025-02-16 06:38:00,blink-182,I Miss You,36090,2025-02-16,2025,2,16,6.015
2025-02-16 06:42:00,Muse,Supermassive Black Hole,212439,2025-02-16,2025,2,16,35.4065
2025-02-16 06:44:00,Drake,Passionfruit,127300,2025-02-16,2025,2,16,21.216666666666665
2025-02-16 06:45:00,Calvin Harris,Promises (with Sam Smith) - David Guetta Remix,64320,2025-02-16,2025,2,16,10.72
2025-02-16 06:50:00,The Cranberries,Zombie,306440,2025-02-16,2025,2,16,51.07333333333333
2025-02-16 06:55:00,The Cranberries,Dreams,271560,2025-02-16,2025,2,16,45.26
2025-02-16 06:58:00,Tame Impala,The Less I Know The Better,216320,2025-02-16,2025,2,16,36.053333333333335
2025-02-16 07:04:00,Tame Impala,"New Person, Same Old Mistakes",363240,2025-02-16,2025,2,16,60.54
2025-02-16 07:08:00,Mac Miller,The Spins,195873,2025-02-16,2025,2,16,32.6455
2025-02-16 07:11:00,Washed Out,Feel It All Around,192080,2025-02-16,2025,2,16,32.013333333333335
2025-02-16 07:15:00,Cyndi Lauper,Time After Time,241333,2025-02-16,2025,2,16,40.222166666666666
2025-02-16 23:10:00,America,Ventura Highway,211680,2025-02-16,2025,2,16,35.28
2025-02-16 23:13:00,Fleetwood Mac,Landslide,199493,2025-02-16,2025,2,16,33.24883333333333
2025-02-16 23:18:00,ABBA,Angeleyes,260893,2025-02-16,2025,2,16,43.48216666666666
2025-02-16 23:22:00,Elvin Bishop,Fooled Around And Fell In Love,276000,2025-02-16,2025,2,16,46.0
2025-02-16 23:25:00,Van Morrison,Brown Eyed Girl,183306,2025-02-16,2025,2,16,30.551
2025-02-16 23:29:00,Billy Joel,Vienna,214240,2025-02-16,2025,2,16,35.70666666666666
2025-02-16 23:32:00,Redbone,Come and Get Your Love - Single Version,205933,2025-02-16,2025,2,16,34.32216666666667
2025-02-16 23:36:00,Fleetwood Mac,Don't Stop - 2004 Remaster,193346,2025-02-16,2025,2,16,32.224333333333334
2025-02-16 23:39:00,Fleetwood Mac,You Make Loving Fun - 2004 Remaster,213693,2025-02-16,2025,2,16,35.6155
2025-02-16 23:42:00,Edison Lighthouse,Love Grows (Where My Rosemary Goes),174760,2025-02-16,2025,2,16,29.126666666666665
2025-02-16 23:44:00,Bill Withers,Ain't No Sunshine,125093,2025-02-16,2025,2,16,20.84883333333333
2025-02-16 23:49:00,Fleetwood Mac,Dreams - 2004 Remaster,257800,2025-02-16,2025,2,16,42.96666666666667
2025-02-16 23:53:00,Billy Joel,Only the Good Die Young,235560,2025-02-16,2025,2,16,39.26
2025-02-16 23:57:00,Tears For Fears,Everybody Wants To Rule The World,251488,2025-02-16,2025,2,16,41.91466666666667
2025-02-17 00:01:00,Carly Simon,You're So Vain,258411,2025-02-17,2025,2,17,43.0685
2025-02-17 00:08:00,Eagles,Hotel California - 2013 Remaster,391376,2025-02-17,2025,2,17,65.22933333333333
2025-02-17 00:11:00,Eagles,Take It Easy - 2013 Remaster,211577,2025-02-17,2025,2,17,35.26283333333333
2025-02-17 00:15:00,Tears For Fears,"Head Over Heels - Dave Bascombe 7"" N.Mix",257315,2025-02-17,2025,2,17,42.88583333333333
2025-02-17 00:19:00,Fleetwood Mac,Everywhere,222733,2025-02-17,2025,2,17,37.122166666666665
2025-02-17 00:22:00,Daryl Hall & John Oates,Rich Girl,142786,2025-02-17,2025,2,17,23.797666666666668
2025-02-17 00:25:00,Looking Glass,Brandy (You're a Fine Girl),186826,2025-02-17,2025,2,17,31.137666666666668
2025-02-18 15:06:00,Dexys Midnight Runners,Come On Eileen,107482,2025-02-18,2025,2,18,17.913666666666668
2025-02-18 20:23:00,Reba McEntire,The Night The Lights Went Out In Georgia,511726,2025-02-18,2025,2,18,85.28766666666667
2025-02-18 20:27:00,Reba McEntire,The Night The Lights Went Out In Georgia,257266,2025-02-18,2025,2,18,42.87766666666667
2025-02-18 20:31:00,Reba McEntire,The Night The Lights Went Out In Georgia,257266,2025-02-18,2025,2,18,42.87766666666667
2025-02-18 20:36:00,Reba McEntire,The Night The Lights Went Out In Georgia,250796,2025-02-18,2025,2,18,41.79933333333334
2025-02-18 20:40:00,Vicki Lawrence,The Night the Lights Went out in Georgia,214630,2025-02-18,2025,2,18,35.77166666666667
2025-02-18 20:43:00,Frank Ocean,Bad Religion,175453,2025-02-18,2025,2,18,29.242166666666662
2025-02-21 08:02:00,Frank Ocean,Lost,91010,2025-02-21,2025,2,21,15.168333333333331
2025-02-21 08:07:00,Housefires,I Thank God,232855,2025-02-21,2025,2,21,38.80916666666667
2025-02-21 08:11:00,Housefires,I Thank God,232855,2025-02-21,2025,2,21,38.80916666666667
2025-02-21 08:12:00,Chandler Moore,Omemma - Live,77274,2025-02-21,2025,2,21,12.879
2025-02-21 08:13:00,Manor Collective,How Good,43940,2025-02-21,2025,2,21,7.323333333333333
2025-02-21 19:49:00,for KING & COUNTRY,For God Is With Us,136250,2025-02-21,2025,2,21,22.70833333333333
2025-02-21 23:20:00,Hozier,Like Real People Do,72530,2025-02-21,2025,2,21,12.088333333333331
2025-02-21 23:25:00,Noah Kahan,Orange Juice,280720,2025-02-21,2025,2,21,46.78666666666667
2025-02-21 23:37:00,Hozier,Francesca,266110,2025-02-21,2025,2,21,44.35166666666667
2025-02-24 04:36:00,Hillsong Young & Free,Highs & Lows,68400,2025-02-24,2025,2,24,11.4
2025-02-24 04:44:00,Elevation Worship,Graves Into Gardens (Live),452499,2025-02-24,2025,2,24,75.4165
2025-02-25 20:45:00,Pat Barrett,Canvas And Clay,226760,2025-02-25,2025,2,25,37.79333333333334
2025-02-27 22:10:00,Reba McEntire,The Night The Lights Went Out In Georgia,257266,2025-02-27,2025,2,27,42.87766666666667
2025-02-27 22:13:00,The Beaches,Blame Brett,177003,2025-02-27,2025,2,27,29.5005
2025-02-27 22:16:00,Tate McRae,exes,159400,2025-02-27,2025,2,27,26.566666666666663
2025-02-28 19:51:00,Lady Gaga,Die With A Smile,245489,2025-02-28,2025,2,28,40.91483333333333
2025-03-01 06:19:00,for KING & COUNTRY,For God Is With Us,196846,2025-03-01,2025,3,1,32.80766666666667
2025-03-01 06:23:00,for KING & COUNTRY,For God Is With Us,196846,2025-03-01,2025,3,1,32.80766666666667
2025-03-01 06:27:00,Anne Wilson,My Jesus,217680,2025-03-01,2025,3,1,36.28
2025-03-01 06:30:00,Mac Powell,The 99,201106,2025-03-01,2025,3,1,33.51766666666666
2025-03-01 06:31:00,Jason Crabb,God Can Use A Broken Man,41457,2025-03-01,2025,3,1,6.9095
2025-03-01 06:36:00,Elevation Worship,"Praise (feat. Brandon Lake, Chris Brown & Chandler Moore)",304535,2025-03-01,2025,3,1,50.755833333333335
2025-03-02 21:54:00,TobyMac,Cornerstone (feat. Zach Williams),141854,2025-03-02,2025,3,2,23.642333333333333
2025-03-02 21:56:00,Taylor Swift,Now That We Don't Talk (Taylor's Version) (From The Vault),146436,2025-03-02,2025,3,2,24.406
2025-03-02 21:59:00,Sabrina Carpenter,Espresso,175459,2025-03-02,2025,3,2,29.243166666666667
2025-03-02 22:03:00,Gracie Abrams,Risk,191586,2025-03-02,2025,3,2,31.931
2025-03-02 22:06:00,Taylor Swift,I Can Do It With a Broken Heart,218004,2025-03-02,2025,3,2,36.334
2025-03-02 22:07:00,Taylor Swift,imgonnagetyouback,35942,2025-03-02,2025,3,2,5.990333333333333
2025-03-02 22:10:00,Chappell Roan,Super Graphic Ultra Modern Girl,183888,2025-03-02,2025,3,2,30.648
2025-03-02 22:13:00,Olivia Rodrigo,all-american bitch,165833,2025-03-02,2025,3,2,27.63883333333333
2025-03-02 22:16:00,Olivia Rodrigo,bad idea right?,184783,2025-03-02,2025,3,2,30.797166666666666
2025-03-02 22:20:00,Olivia Rodrigo,get him back!,211141,2025-03-02,2025,3,2,35.19016666666667
2025-03-02 22:43:00,Olivia Rodrigo,obsessed,170541,2025-03-02,2025,3,2,28.4235
2025-03-02 22:46:00,Taylor Swift,Florida!!! (feat. Florence + The Machine),215463,2025-03-02,2025,3,2,35.9105
2025-03-02 22:50:00,Chappell Roan,"Good Luck, Babe!",218423,2025-03-02,2025,3,2,36.40383333333333
2025-03-02 23:37:00,Chappell Roan,Pink Pony Club,258034,2025-03-02,2025,3,2,43.00566666666667
2025-03-03 00:18:00,Chappell Roan,Super Graphic Ultra Modern Girl,183888,2025-03-03,2025,3,3,30.648
2025-03-03 00:21:00,Olivia Rodrigo,all-american bitch,165833,2025-03-03,2025,3,3,27.63883333333333
2025-03-04 05:12:00,Taylor Swift,Guilty as Sin?,254365,2025-03-04,2025,3,4,42.39416666666666
2025-03-04 05:16:00,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),273186,2025-03-04,2025,3,4,45.531
2025-03-04 05:19:00,Taylor Swift,False God,200306,2025-03-04,2025,3,4,33.38433333333333
2025-03-04 05:22:00,Taylor Swift,Glitch,148781,2025-03-04,2025,3,4,24.79683333333333
2025-03-04 05:38:00,Taylor Swift,Lavender Haze,202395,2025-03-04,2025,3,4,33.7325
2025-03-04 05:41:00,Taylor Swift,Gorgeous,209680,2025-03-04,2025,3,4,34.946666666666665
2025-03-04 05:44:00,Taylor Swift,I Can Fix Him (No Really I Can),156297,2025-03-04,2025,3,4,26.0495
2025-03-04 05:47:00,Taylor Swift,I Know Places (Taylor's Version),195700,2025-03-04,2025,3,4,32.61666666666667
2025-03-04 05:51:00,Taylor Swift,Question...?,209586,2025-03-04,2025,3,4,34.931
2025-03-04 05:53:00,Taylor Swift,Vigilante Shit,164801,2025-03-04,2025,3,4,27.466833333333334
2025-03-04 05:57:00,Taylor Swift,Maroon,218270,2025-03-04,2025,3,4,36.37833333333333
2025-03-04 05:59:00,Taylor Swift,imgonnagetyouback,101567,2025-03-04,2025,3,4,16.927833333333332
2025-03-04 19:23:00,Taylor Swift,imgonnagetyouback,185170,2025-03-04,2025,3,4,30.861666666666668
2025-03-06 04:36:00,Brent Faiyaz,Outside All Night (feat. A$AP Rocky & N3WYRKLA),76110,2025-03-06,2025,3,6,12.685
2025-03-06 18:47:00,Teddy Swims,Lose Control,132830,2025-03-06,2025,3,6,22.13833333333333
2025-03-06 18:50:00,Daryl Hall & John Oates,Rich Girl,142786,2025-03-06,2025,3,6,23.797666666666668
2025-03-06 18:53:00,Fleetwood Mac,Landslide,199493,2025-03-06,2025,3,6,33.24883333333333
2025-03-06 18:57:00,Hozier,Jackie and Wilson,223120,2025-03-06,2025,3,6,37.18666666666667
2025-03-06 21:06:00,Hozier,Jackie and Wilson,146550,2025-03-06,2025,3,6,24.425
2025-03-06 21:12:00,Fleetwood Mac,Gypsy,264906,2025-03-06,2025,3,6,44.151
2025-03-07 00:27:00,Taylor Swift,Our Song,89794,2025-03-07,2025,3,7,14.965666666666667
2025-03-07 00:33:00,Tame Impala,"New Person, Same Old Mistakes",363240,2025-03-07,2025,3,7,60.54
2025-03-07 00:37:00,The Lumineers,Cleopatra,201413,2025-03-07,2025,3,7,33.56883333333333
2025-03-07 00:41:00,The Lumineers,Life In The City,231360,2025-03-07,2025,3,7,38.56
2025-03-07 00:45:00,Phoebe Bridgers,Georgia,247306,2025-03-07,2025,3,7,41.217666666666666
2025-03-07 00:48:00,SZA,Snooze,201800,2025-03-07,2025,3,7,33.63333333333333
2025-03-07 00:52:00,BØRNS,Electric Love,218106,2025-03-07,2025,3,7,36.351
2025-03-07 00:54:00,The Neighbourhood,You Get Me So High,153000,2025-03-07,2025,3,7,25.5
2025-03-07 00:59:00,Noah Kahan,She Calls Me Back,243815,2025-03-07,2025,3,7,40.63583333333333
2025-03-07 01:04:00,Steve Lacy,Sunshine (feat. Fousheé),293426,2025-03-07,2025,3,7,48.90433333333333
2025-03-07 01:06:00,The Smiths,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",112706,2025-03-07,2025,3,7,18.784333333333333
2025-03-07 01:10:00,Phoebe Bridgers,Graceland Too,236350,2025-03-07,2025,3,7,39.391666666666666
2025-03-07 01:14:00,Arctic Monkeys,Do I Wanna Know?,272394,2025-03-07,2025,3,7,45.399
2025-03-07 01:18:00,Andrew McMahon in the Wilderness,Cecilia And The Satellite,223879,2025-03-07,2025,3,7,37.31316666666667
2025-03-07 01:21:00,Tame Impala,Feels Like We Only Go Backwards,192960,2025-03-07,2025,3,7,32.16
2025-03-07 01:25:00,Frank Ocean,Thinkin Bout You,200746,2025-03-07,2025,3,7,33.45766666666667
2025-03-07 01:28:00,Cage The Elephant,Cigarette Daydreams,208760,2025-03-07,2025,3,7,34.79333333333334
2025-03-07 01:32:00,Tame Impala,The Less I Know The Better,216320,2025-03-07,2025,3,7,36.053333333333335
2025-03-07 01:35:00,Cage The Elephant,Come a Little Closer,229346,2025-03-07,2025,3,7,38.22433333333333
2025-03-07 01:41:00,Tame Impala,Eventually,318591,2025-03-07,2025,3,7,53.0985
2025-03-07 01:46:00,Frank Ocean,Seigfried,334570,2025-03-07,2025,3,7,55.76166666666666
2025-03-07 01:50:00,The Lumineers,Sleep On The Floor,211851,2025-03-07,2025,3,7,35.3085
2025-03-07 01:55:00,Noah Kahan,Orange Juice,297103,2025-03-07,2025,3,7,49.51716666666667
2025-03-07 02:00:00,Mazzy Star,Roseblood,291040,2025-03-07,2025,3,7,48.50666666666667
2025-03-07 02:04:00,Phoebe Bridgers,Motion Sickness,229760,2025-03-07,2025,3,7,38.29333333333334
2025-03-07 02:07:00,Conan Gray,Holidays,221666,2025-03-07,2025,3,7,36.94433333333333
2025-03-07 02:12:00,Hozier,Work Song,229720,2025-03-07,2025,3,7,38.28666666666667
2025-03-07 02:15:00,SZA,Nobody Gets Me,180853,2025-03-07,2025,3,7,30.142166666666668
2025-03-07 02:19:00,Frank Ocean,Moon River,188323,2025-03-07,2025,3,7,31.387166666666666
2025-03-07 02:27:00,Lorde,Green Light,234652,2025-03-07,2025,3,7,39.10866666666666
2025-03-07 06:12:00,Mazzy Star,She's My Baby,265000,2025-03-07,2025,3,7,44.16666666666666
2025-03-07 06:16:00,Phoebe Bridgers,Savior Complex,241640,2025-03-07,2025,3,7,40.27333333333333
2025-03-07 18:58:00,Father John Misty,Real Love Baby,118796,2025-03-07,2025,3,7,19.799333333333333
2025-03-08 03:05:00,Father John Misty,Real Love Baby,69183,2025-03-08,2025,3,8,11.5305
2025-03-08 03:08:00,Dove Cameron,Too Much,171125,2025-03-08,2025,3,8,28.52083333333333
2025-03-08 03:09:00,bbno$,check,48782,2025-03-08,2025,3,8,8.130333333333333
2025-03-08 03:10:00,Madonna,Material Girl,38488,2025-03-08,2025,3,8,6.414666666666666
2025-03-08 03:13:00,Conan Gray,Alley Rose,151573,2025-03-08,2025,3,8,25.262166666666666
2025-03-08 03:27:00,Father John Misty,Real Love Baby,70502,2025-03-08,2025,3,8,11.750333333333334
2025-03-08 03:30:00,Phoebe Bridgers,Kyoto,184524,2025-03-08,2025,3,8,30.754
2025-03-08 21:05:00,Noah Kahan,Stick Season,197180,2025-03-08,2025,3,8,32.86333333333334
2025-03-08 21:11:00,LISA,Born Again (feat. Doja Cat & RAYE) - Purple Disco Machine Extended Mix,92266,2025-03-08,2025,3,8,15.377666666666666
2025-03-08 21:12:00,David Kushner,Love Worth Saving,45610,2025-03-08,2025,3,8,7.601666666666667
2025-03-08 22:08:00,Doechii,Anxiety,179620,2025-03-08,2025,3,8,29.936666666666667
2025-03-08 22:12:00,Gotye,Somebody That I Used To Know,244973,2025-03-08,2025,3,8,40.828833333333336
2025-03-08 22:16:00,Taylor Swift,Florida!!! (feat. Florence + The Machine),215463,2025-03-08,2025,3,8,35.9105
2025-03-08 22:20:00,Taylor Swift,Florida!!! (feat. Florence + The Machine),215463,2025-03-08,2025,3,8,35.9105
2025-03-08 22:23:00,Taylor Swift,Florida!!! (feat. Florence + The Machine),215463,2025-03-08,2025,3,8,35.9105
2025-03-08 22:27:00,Taylor Swift,Florida!!! (feat. Florence + The Machine),215463,2025-03-08,2025,3,8,35.9105
2025-03-08 22:30:00,Taylor Swift,Florida!!! (feat. Florence + The Machine),215463,2025-03-08,2025,3,8,35.9105
2025-03-08 22:34:00,Taylor Swift,Florida!!! (feat. Florence + The Machine),215463,2025-03-08,2025,3,8,35.9105
2025-03-08 22:38:00,Taylor Swift,Florida!!! (feat. Florence + The Machine),215463,2025-03-08,2025,3,8,35.9105
2025-03-08 22:41:00,Taylor Swift,Florida!!! (feat. Florence + The Machine),215463,2025-03-08,2025,3,8,35.9105
2025-03-08 22:45:00,Taylor Swift,Florida!!! (feat. Florence + The Machine),215463,2025-03-08,2025,3,8,35.9105
2025-03-08 22:49:00,Taylor Swift,Florida!!! (feat. Florence + The Machine),210040,2025-03-08,2025,3,8,35.00666666666667
2025-03-08 22:53:00,Dayglow,Can I Call You Tonight?,278769,2025-03-08,2025,3,8,46.4615
2025-03-09 00:05:00,Tame Impala,Eventually,141890,2025-03-09,2025,3,9,23.648333333333333
2025-03-09 00:09:00,Current Joys,Blondie,194733,2025-03-09,2025,3,9,32.4555
2025-03-09 00:12:00,Cage The Elephant,Cigarette Daydreams,208760,2025-03-09,2025,3,9,34.79333333333334
2025-03-09 00:17:00,Wiz Khalifa,The Thrill,234333,2025-03-09,2025,3,9,39.0555
2025-03-09 00:20:00,The Neighbourhood,Softcore,206280,2025-03-09,2025,3,9,34.38
2025-03-09 00:25:00,Dayglow,Can I Call You Tonight?,278769,2025-03-09,2025,3,9,46.4615
2025-03-09 00:30:00,Tame Impala,Eventually,318591,2025-03-09,2025,3,9,53.0985
2025-03-09 00:35:00,The Wombats,Greek Tragedy - Oliver Nelson TikTok Remix,303362,2025-03-09,2025,3,9,50.56033333333333
2025-03-09 00:40:00,Palace,Live Well,249840,2025-03-09,2025,3,9,41.64
2025-03-09 00:44:00,Palace,Live Well,249840,2025-03-09,2025,3,9,41.64
2025-03-09 00:48:00,Palace,Live Well,249840,2025-03-09,2025,3,9,41.64
2025-03-09 00:52:00,Palace,Live Well,249840,2025-03-09,2025,3,9,41.64
2025-03-09 00:56:00,Palace,Live Well,249840,2025-03-09,2025,3,9,41.64
2025-03-09 01:00:00,Palace,Live Well,249840,2025-03-09,2025,3,9,41.64
2025-03-09 01:05:00,Palace,Live Well,249840,2025-03-09,2025,3,9,41.64
2025-03-09 01:09:00,Palace,Live Well,249840,2025-03-09,2025,3,9,41.64
